,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
10,3,-1.4744379598739659,1.5088313439778136,-1.7360440999232116,0.6671089751141649,-1.2108749482131844,-0.9003172445405895,1.462507528207733,1.1238499077250252,3.719598988477163,0.8327666922407531,0.3071786933551498,4.459321778926574,-2.3686673896665034,3.559536411182977,0.550156108364597,1.1581011046331233,-1.9173828423697632,-0.9764730895645769,-1.4121655564584459,0.8118312582394698,-1.2054801979144665,-1.8403883840667357,1.4574559686813813,2.199818304443245,-0.5672355184168234,-0.27925096945488104,0.30770406980642984,-0.36829324777783545,-2.1559725625052844,-1.1995458680486546
11,3,0.42556524827831455,4.959058625823581,2.2187526272231546,8.132665065549501,0.49201581103927194,0.7023152624320941,3.157255764998807,-0.1311433766752371,-2.9478770879411904,-2.7075392416110797,5.585501025560248,-2.236770129941586,1.160494539023263,-1.1611101835066202,-1.0593651353609181,6.75395674739949,-2.5818737945552583,-3.2069922785234786,0.45198248077354564,0.4859700016462084,-0.1183901698257217,1.0984184148601035,-2.5570411398384802,-3.0398745866454115,0.8511455213607212,-0.601443175643964,2.805655302566276,-1.0745569067650795,2.054822114436966,0.2262359867063174
12,1,0.30377078035018024,-0.9321532579887252,1.803271279440924,-3.856546185332189,0.8357087915949024,0.9819505747326319,5.335729255106655,0.9219818601628053,-2.3187772239900952,0.5121311568602943,-2.5150909134623447,-2.917962176111887,-1.8988183841439186,0.25189586419965204,-1.4449510925545868,1.384752179740421,-1.1453606920690804,-6.969706149178216,-9.061312397480302,1.876306452398696,0.45001524456560316,-4.691646517860721,0.8159854419896779,-2.815284766720706,-0.12856078362741707,0.8976035631542654,0.37654585206621183,0.5158668593117567,3.4326453856418,-1.484949136737178
13,0,4.453708914888572,-4.166995292161846,2.030411746173224,1.5097612933793894,-0.6739901479290527,0.6689977515967994,-4.52676238739884,-2.6457115765304597,-2.6449131096600165,3.1784093041326384,-3.891290369337587,-1.4510905261552143,-2.1665960811311855,1.0807981074540653,-1.8050640573057568,-2.88787949831204,-1.557115144459423,-3.0942141734441093,-0.010966532262427359,1.0872717365339917,0.23204993417443553,-0.9872945397750273,-0.5563331415281038,5.846113203260309,-0.45307971861686,0.5463681322670141,0.056632063431305696,-0.47590056314254325,1.399563938918838,-2.120823847101632
14,3,0.0493965365010495,-1.580027190445683,1.5058444710791585,-1.4263131391601238,-0.8975948454198911,0.472705702090479,0.5007395230449821,2.680633234374011,-0.5321890045838534,0.48851863075602775,-0.6993012771147255,-2.2943020142240536,-4.5994625057199,-2.1194324020573427,-0.9480825414340607,4.634598895003489,-4.337480726978998,0.24236299500909655,5.577587653053762,0.5063600181624412,-1.1955456477107083,0.2130917077865068,-0.5412080259048724,-3.2116626778037585,-0.8876094853802683,-0.7716134825660776,-1.1923823263034157,0.9716748444426362,4.7249725250124115,2.2574875526212717
15,0,2.4033711101837203,4.884957422600644,3.3683422486025547,1.1496112264918796,-0.7613380831211942,-0.647371252487657,1.448497021458496,-3.8117534551651584,-3.993088767810661,0.973055726178055,1.4933699832137277,-2.396387528583454,0.7254517061061606,3.35907826157333,-5.931815885866871,5.092189197691889,-2.9019473958638975,0.9025578293835228,0.7840117518048516,-0.13138142186569832,0.36948434801187535,3.0376918312105134,-1.3384467153753137,0.6607124836217799,-0.8197013303373657,1.5428058468807981,2.244430599488394,0.32877886743487966,1.4861679509548482,-0.6093911171003836
16,3,0.03177552633493477,-1.6162701314858963,-0.24814328361649393,3.8290419467638626,-2.590170318706992,-1.0689933683619433,2.314523551955798,0.4742245830502353,-2.091469941103109,-0.35091369682512663,-1.6946576263095774,-3.6022784431804373,-0.42774852331047464,1.114982090050047,2.423698945125579,-0.4329849731113301,0.1529576206729694,-0.7531884266320227,0.37616991163549895,-0.2590242410146538,-0.05861892381343792,4.287568341938735,1.4834175332359616,-2.5987635229294557,-0.09638777559520534,-2.3448760919357214,3.595487011961453,0.9631513797744377,-1.6078587947841643,-0.19719879478635413
17,2,-2.0700972666233355,-3.5580806720773235,-0.5860932310502437,-1.8868422435077519,0.7544241558196199,0.7532974220528815,5.684533067276346,-3.5618231093725172,2.672696940056311,-1.7090895695503217,1.270303310904418,-3.0215728541640816,-0.20091543442992496,1.4588518322061534,7.290374375225313,1.497313854134907,-1.832512060571435,-2.033361066015002,1.2545380763839757,0.29103578439027905,0.43526410909435387,-0.12915913396498865,-0.7293692864940592,-0.15945527141937585,-0.4478377775180459,0.1340688228216393,-1.4588617031577322,0.4476635579978039,-3.362248844259332,-0.7804558842736321
18,0,-0.35338669492146957,2.198336001408793,-1.8213423744610928,-3.8182807582329232,0.8921748380665018,0.333082262896635,-1.7038542057162185,0.587054808643571,-5.319383180889803,-0.9802035506550982,-0.3412816972755238,-0.4163686276390176,-2.3319814091188236,-0.5165814030404466,-3.2570998519855667,0.1181564877049385,-0.598049613468977,4.522085757194498,0.6387740106554772,1.230036968384602,-0.80486269877718,-2.269692211566223,-0.7071806319515861,3.6746591470804804,-1.9233508329913533,-0.22786772041153716,-1.8881509044647622,0.427167971453596,-3.483607637896244,0.792978177996154
19,0,-1.6435931025760309,-5.686819980892997,-1.6172069686164021,-2.227152914687363,-0.24355294595922652,-0.12097611354761065,1.907359028346971,-2.3297563691276095,-4.395430237347307,-1.8102263897590116,-3.4824340813307297,6.592395244539313,-0.0981380583550899,5.16802804379307,-0.9048457518717204,-2.139817405903732,-0.6169018179949471,0.9700482668807807,-1.839460227368925,0.10463410279804905,0.24062641717165145,1.3324688956192545,-0.38859041777574976,0.44169320674891244,-1.2736740740446897,-0.08187204203458437,-1.6714896076393466,-1.226349269955644,1.1062591757950364,0.4184880052238671
20,1,-1.2400706358936668,6.169446252561087,-2.917571809739989,-2.9060534239890834,0.004535670994832319,-0.16261439905433703,0.6466740785982649,0.6812220506455514,-2.5380510954021354,-0.5544972847883521,2.7270689968129402,-0.14000816617772324,2.55329963622968,-2.477108009036335,-0.2237063466134159,-0.7246592663369655,1.1029774891397692,-6.27191337189553,-2.1676561683815083,0.8207699942055188,-1.3974541851821891,1.2971388022844939,-0.17201751610986563,1.1502167447127465,0.3363555855931577,1.3795858866468063,-3.0344920997909766,-0.6807698091245917,5.3243929394849605,-1.5428291781109447
21,2,-1.2052717367599386,3.227123525726682,1.4105236282338411,-1.6119250424734624,1.374713012930365,1.8383264501143253,-2.439130035411424,-0.9899722986200269,0.8647816065856965,0.5897217199458956,-2.512604520765295,2.0183137570498606,-3.9525824322286573,-0.46395442442573886,1.584231744412348,2.726032818861983,0.826841083692896,3.090008907154084,1.6143583934519574,0.7477728419033338,0.18412162583935485,1.9113228428899038,0.12394232103823541,-2.656775200555266,-1.2163711436506606,0.198072753666252,0.08936227440962821,-0.3305988102195544,0.8488135381240768,-0.8527319666437665
22,2,1.3276659843673153,4.5894712427962805,2.378909932794665,-1.6874920633692057,-1.0914079067479632,1.7432769901996128,-1.0636844738516964,-0.9677500205814616,2.5079139277357423,-0.8087163344026003,-5.903498006468431,-2.1315127284608786,-0.36879183793486336,-0.791012206240087,4.873931856355725,-3.7476819652739883,-0.04555590344378588,0.4301992959477364,-1.3451760697005803,0.034704939999148976,-1.1662732366532258,-0.5179889335249893,0.09876500578965941,-2.0341590667226472,0.7325943046496829,-0.3527909886997327,0.34825262829380255,-0.4937591030538283,-4.079243761805456,-0.923710861065742
23,4,2.2088670198941296,2.4411365187840945,2.762053506782944,3.6415182830597965,0.4258088939980772,1.3727081225956923,-1.9289655463508475,5.026277848865934,-2.9870763774033873,-0.24731526753806718,-4.604773782193077,-1.8096287364061414,-0.7324183231366385,-2.0460603839258398,2.752274946221504,0.8407854337292102,-1.2086436679105041,-1.6618502296434003,-3.2478983216014377,0.17035207940932906,-1.570648569980579,1.4186742704503637,2.34710435067531,-2.1497956903597033,1.0983107547574054,-1.3310079875914747,1.0356044638869264,1.583104140885052,-3.4315494010732106,-0.26191360993316626
24,0,-1.4815878791253179,5.2992669538783375,4.716558053626338,4.921472618095988,0.024243733679712595,0.4469202150877709,-1.154498534600515,4.999331455786025,0.8181661141984861,-0.35314763299271157,2.3619276346917917,0.46492063996813615,0.7160498758673747,3.206775677366877,-0.9068845841280365,1.9759495576474841,1.525888723962719,-0.8791381209461907,0.41932862977939733,-0.6567060001574969,0.7781631404353369,-2.105826214299054,-0.43397786514041947,2.401796647208071,1.1853726906842459,-0.4207626037421187,4.1712612403013445,1.2654951436737139,-5.557432957732555,-0.32171358779032677
25,2,-3.633721896928727,1.0168181664323788,-7.231012379903941,0.5393559978669268,1.2202726218214202,1.1526114431109182,-0.2642315963257511,3.3018165331617744,5.053865181888821,-1.365549848351827,-0.2180152179668313,3.8531309044191455,0.7743093854453061,-7.373621388544168,3.919067134802383,-2.968729614535745,-2.520086119912501,-4.444437714827077,4.981191687743306,0.24076055505910762,-3.067329018863064,-3.718641241227225,-0.5602564047987444,-2.2293538191622657,-0.17186122537544665,-1.0072832051478628,-3.3329113455782857,0.23065064669047838,1.2608771144631876,-0.7275122708221712
26,1,7.27060606590323,-2.3805560472529286,0.13606556904259096,2.105028868346373,0.3485560952659368,-0.066776860308876,-1.1613447576841023,-0.10390167998953567,0.10421821368417597,-1.4118628377789422,-0.36104675231844297,-0.6070381373451378,1.3191244593551874,4.561927810296002,4.314079017918706,-0.5755344316966821,-0.9551797037207482,0.16263398398024612,-3.6289925951200472,1.7799143786077596,2.470890425058637,2.7830669597314333,0.897254237237436,4.038726415304659,1.5430281566062618,0.3092072393639687,-1.2668157793371386,0.010642096728579256,-0.8145189859409316,1.8189398752091492
27,4,1.3428798402362592,-3.063112754741218,-1.9491126559706164,-1.9275702979732645,-0.4224429695083568,-1.782375095458724,-1.296783224464174,-4.972667219212478,-3.981546097801249,1.3955328723811407,1.7889900741821716,2.407558510183566,2.5958823431010134,-0.39763619185000454,0.6263028746371172,-1.0637556503788281,2.6181130764537914,-3.540565531697658,2.7930658517652382,0.13202848156469174,1.1116274828834303,-0.7707575687852227,1.392156466917572,-0.09986459236497522,-0.22862608281887578,-0.6811233276429368,-0.506045103740303,-0.2726119640018849,0.35491509952484457,0.3971176285414675
28,3,-2.0164785776732033,0.8169376879164233,-1.1187992026879474,0.9302991727688062,0.7926978955740608,0.7156795402457892,3.0729479224723253,-3.0598279237297845,-4.9669802441299,0.36644084919773534,-1.3261849636747391,1.5073632598423852,0.8500962826937358,1.4311974046571723,0.31135774577641795,2.1996757184144005,-0.3880105460456885,0.0944214274479758,2.339735633723793,0.048719486685817937,1.3824966295353944,3.0550743214683727,1.9920231791612681,1.0884833115107095,1.7078149607000879,-0.8379128533545254,-0.3204662563043019,1.0755025643597582,1.6346458007302451,-0.51549182625737
29,1,2.804079447657496,-2.6571926110953634,-0.8452791131609948,2.9488674483006725,-0.40691444687578626,0.46766566159194234,-2.1492758750878225,-1.6116305095926382,-0.31101323902193145,0.46143763404886384,0.5058415044626862,0.9088189781504113,4.009768587480313,-0.022288245644939003,-3.608239357136022,-3.2343034449674337,2.9515723920453527,1.409805723017192,2.025439830007215,1.076821874491174,0.6153709507516517,1.9049611013853622,-0.36543946915206327,2.642969512979954,1.198908928089389,-0.7434281011211143,-1.3306306132109633,0.027072521189603266,3.1171571103818647,0.8479248192296709
30,4,0.5337086823929421,1.453085151101802,-2.664802738282163,0.6819518382841311,-0.25577416845265,0.6869508992802452,-1.3643091361560593,5.0783087900254005,-2.7317348484170525,0.45883790522299894,-2.5771739723895806,-3.045350391178315,-0.9500538251442335,-3.72851798591682,-4.518728321190938,0.6815080370408376,-2.19778238034947,2.6512233693216958,2.1720693404453426,-0.255194435873734,-0.9063740723196457,-1.1685042035714905,0.16833214199986374,2.523806640258845,-0.780897356836273,-0.9099934447239822,-4.8186126850550774,-1.3144286353747867,-2.144586140030501,0.39057295476047993
31,3,-1.5943416232799015,2.51255291251981,3.8046442662604893,4.079900540573502,-0.6006993633377976,-0.11351756287896517,-2.229032488938499,-1.836269011835446,-3.2396700691152867,1.6043556230440825,2.3380913310407,5.9299241389368245,2.298111466279718,-3.7588100534195568,2.1087182954961627,-4.711290854354409,-0.06334016832210163,2.0355592846975448,1.220124298342365,0.3859948727550341,-0.7966269700319946,-0.7085585710365233,-1.6555314387233866,0.5251709768082405,1.6935250301078963,0.5613127232288718,0.0140700828307945,0.014388096092590064,-2.955511805825705,-0.4551620472388981
32,4,0.4647087860204687,-0.02115339148894821,6.638522855146847,-3.3690070481203116,-1.765880219397896,1.4148507213848849,-1.500657567281257,-1.3785204138219975,1.3375874153594953,-0.4420502493512841,1.4792519181477477,3.9081844582496292,-0.4826415264674483,0.3863111921200324,-2.0966099376299177,3.1281052954615007,-0.5792511164792012,2.3147593546371996,0.1127184912333751,0.335846425120076,-2.0201649783193227,6.083547949030046,1.8371240568716705,-0.6709338831480788,-1.4826278099570074,0.7653941110157023,2.771817362926282,0.31207018384176366,-0.7110596334547532,-0.2452708159263399
33,1,-0.3058403497973984,-2.000602918816608,-0.1544479119484727,-0.280677110621677,0.6757551612185182,0.36911855132671345,-1.9424593617757826,-0.05922789274317672,1.238148584916436,-1.3563050431116908,-1.9404583972410494,-6.881944055782084,0.3896348873717115,4.349807512794124,3.022447013673717,-1.2911781388367891,3.5380830328690958,-1.426080751983564,0.6497910922868305,-0.5224370163500573,-1.2187514836687996,-0.35767433178678154,0.7944957064571078,0.42313215511187885,0.011873333930699573,-1.078263061182015,-3.3127124343159835,0.6021541094689258,-0.5050133799008133,0.3336933707140221
34,1,0.0902084067882585,3.4156413432084847,-0.47594417354295204,3.6870118477951697,-1.0603841616703025,0.9897028671712238,-0.6552186671618522,1.4312862523961005,-3.746658752606778,-2.9755401226889466,6.159883371425289,1.0331245738641008,-3.3061499353286288,2.926295855034684,0.12249638020764789,-1.1313168294139622,0.021535683244344767,-0.3682393365502691,2.2702218175222426,-0.3454830375777206,-0.7051908921621894,-2.3707216710795653,1.1079941162513987,-0.08922503594506345,0.13188179975635023,0.6999518072832507,0.571137233711995,-1.5953424795207636,-1.8864242490007146,-0.8546122695866788
35,0,-1.3431074664999776,2.7414412960086385,1.6405703151995823,-0.708158140404288,-0.9773485502443838,-0.6076767312587188,-0.047960752971732606,2.7157761402275233,1.263586125693176,1.7207491761437725,-0.2623961044674602,1.6396447872031952,-5.503335302362704,-1.8101567551976285,0.6564147624933391,-0.6844273224646397,1.4238340657026236,-2.4196941931207534,3.563628808899081,-0.39930714308962834,0.892062887655236,-0.6700822829362593,-1.1446214549654075,1.569397423106109,0.11233931961520643,-2.087953363449503,-2.152763733423691,-1.545451300212267,-1.6743113496279203,-1.0275439751061157
36,2,-3.445157156364692,2.7493645620613196,-1.8305543361348757,-1.203645103152314,0.635767718002147,1.2412693536330135,-4.671153995757218,2.4985905840227294,0.09519284640181494,0.5904251094830577,-1.052729566801299,-0.5885060439045489,-0.4350651467811223,-5.788366774121374,2.855799405769613,-0.4144058200376791,-5.404410645545666,-2.7507136390832527,4.156696036966752,-0.1086843975859415,0.199349690783787,2.961563766443441,1.7835929956554377,-0.8587063250362889,-0.8767920211375474,-0.3423458286849479,-6.102930324720327,-0.7024412585171658,0.1583301489136212,1.8741893105100396
37,0,-0.0855037978478875,5.682138932236921,3.75777091706073,-1.0792772410691682,0.9398154759356505,2.12495331477036,3.0149825159625983,-0.6505963330909488,-2.153145251219613,0.07220989168900213,2.3588286290961737,-0.9475174028507835,-2.090197415693084,0.4082683635915424,-0.9861182966168093,1.3284567935573706,2.4190051876541148,-0.5327754262800267,0.41454251660177743,0.9625533383984042,1.555160363099382,3.2317728157378043,0.10051595986341683,4.062495054221113,-1.875159052572552,0.7717632803683449,6.495235672617867,-1.5039125575265029,0.7530578714635814,1.6559461661425359
38,1,-0.9115097617973918,0.4472736521406526,-0.6420699937513571,1.7667475355814575,-0.354781331068328,-0.608844259223558,-1.2434942782392933,-2.3991916059052802,-0.9402292454440976,0.041791863615687666,-1.0068302933976803,-1.3706499932258875,-2.113358878047077,0.46635747676074135,0.3128375020422939,-2.610019049235145,-0.40679251985936216,-1.7505768010360592,-1.0765601106444802,-1.7801336714280465,0.8342161070229238,-0.6336915165986211,0.17012085105984456,-2.7774996133488012,-0.6736439120214783,-1.0147672730566464,0.20383057953488662,-0.7769530052094484,0.6652749433095447,-0.8355223811692647
39,2,-1.431469473099924,-1.9452735506045125,2.5596448223762076,2.7277234454724906,0.8850443234204092,-0.20196907033047293,2.512745654637852,-1.1325904558897748,-0.6635316281456535,2.5418922750063837,2.762638433101455,-2.1303273827053535,-0.7029610332493309,-2.2079220857523993,-3.8745968808747375,-0.6442730441033263,3.0943240550092996,2.5209142220277587,3.6900948788055077,-0.6544246168845173,-0.6649005305657366,3.7297453021713736,0.25113671697439033,-1.1634527592555546,0.9336309943255586,1.2367880086378142,0.6879887044735348,-0.8110909092735181,-3.1702360372040266,0.7399382364195332
40,1,-3.6359478320662,-1.117301528855612,3.0722814304385717,3.241386815547839,-1.860060472859954,0.4689067557031429,-3.095510344320634,0.38536123067394124,-2.0743964150097765,1.2514175705820778,7.032848931364749,3.52746258599837,-1.6678625284663187,1.0352302571717402,0.23043057852559082,-5.812140942748405,2.4211206063651516,-1.3603242684827432,4.9383914536080376,-1.7812601162767767,-0.10290194834639493,-0.36479075889125334,-0.21943454429413098,-0.7989205557620843,0.2909790085167486,1.7063892120654607,-2.2089111358462827,-0.5844210588113142,2.7617435818008635,-0.8053923963837432
41,4,-0.45965216858027824,0.22084423412666102,0.6316936561743146,-1.9784861524130704,-1.7879310846845542,1.6983307725080952,-1.1196168833772753,-1.0171978071276315,-4.394531072124192,1.3347531915971664,-0.5774401852178034,0.8992355672274485,5.933590642083089,-3.8731874724554234,2.001807705211925,-0.0815520284798231,1.023080377133634,4.208650685637888,2.7270707599356796,-0.9477470118868893,0.03252580722633956,-0.053095606521727484,1.043495442306255,-3.193776902926704,1.8866108485901558,-0.17964617575429467,3.5586564149750344,-0.6985794721365238,0.3423300784743336,1.3044452348703366
42,0,3.1654950576745677,0.25287267847213213,1.4580208527250111,-4.115702545981128,0.5198837433184236,0.7713985789831558,2.9413109911288484,-5.737147979969455,-2.002404172973305,-0.627350260357664,0.56786173498652,1.435861676405039,0.15143666028629724,1.9127460206598745,-0.9898013323258988,2.070915288058435,1.6598521783271023,-0.9769866864611766,0.8235530440083144,-0.7330274472226498,-0.5598412202761531,3.830524907044396,-0.5805254802885075,-0.17412179050271112,2.290390163189664,0.9159617640208448,1.0248665342079268,-0.04890541469363552,0.5807595568612546,2.0695920432261565
43,1,-2.704755522154023,-1.604143971131033,-1.9485197769475073,-0.7727889553330197,-0.8700937176283913,0.5793464638833122,3.0096116806944537,2.532171310591473,1.1317089991401557,0.732910839827456,3.147413212569663,5.847310506344057,-2.19397229154295,1.744336116166735,-2.4292705874048406,3.0943445600748185,-0.9845779553169854,-1.0105379573389062,-6.2514708246029285,-0.3118239434025214,1.3181751217360809,-2.8081612028507883,-1.3009657405845658,-1.2106475185632415,-0.09474724657728781,1.1043433411331334,0.0028182791292479525,0.08393817195472539,4.942227864018026,-0.5330316483551089
44,3,3.6338528924234526,-1.9906879529507262,1.1709525623391543,0.9267000940779248,0.4375882823596521,-0.05119349933238343,-0.2601672416105435,-0.47768461023577513,-1.8122509704318044,-0.07328276282475768,-0.33128218231252193,-2.6415833945296296,1.1571260368945284,-0.058799021574781646,-2.210409034123348,1.3415510944134645,-0.5709011294757914,-4.67877948819863,0.016834343881507313,0.8520599567991372,-1.2595906936552634,1.9459480052342213,-1.0526646244813984,-2.141309038283159,0.3241021358205044,-0.23000955506413304,3.181858984483075,0.4226653294558562,-5.814550687349775,-0.17584608153687784
45,3,-3.5591588696645045,-0.8735898198042217,0.27972407395881604,1.8591176055548018,0.2837826301877194,0.317070712717954,-2.002805828042231,-4.034462902486699,-1.8830976073035852,0.8691355458701283,-8.826026326837153,4.532538199599432,-0.030058688946901085,-3.1058672981160385,-0.8250330820248516,-2.1483477998033464,5.339277799501239,0.05611586894596013,2.4938736540845743,0.9708618176515474,0.0735796014000441,-0.11635046581153005,-2.040336145458376,3.9792818631044944,1.560722547418441,0.430346651824968,-5.496946660455379,2.0641180346847747,-2.748094827418963,-0.5063249198088323
46,1,6.5947027163411995,-3.0952029920965463,5.018644342101522,5.6224566268463665,0.7321489326780278,-0.17250408858146246,-2.632674125638484,-0.45204110168940004,-0.10963757110436897,0.010728040051468504,-1.6880123339782722,0.08696566401773179,-2.9367604006397783,1.950925181169616,-2.758367404430238,2.7913478706356583,1.4632170323697336,-0.7728115749772638,-2.886204505627043,0.4675171289120207,1.438737203514118,0.9420556713679984,0.6101486666930032,1.4669060163978005,-0.21240728958311075,-0.41994472417177087,-2.1144830679135276,0.03265031460078888,-3.797661187154927,-0.44892156295896213
47,1,-1.668631794075192,0.05926235974067709,-2.114403584016198,-0.6133307237143327,0.6170857054995253,1.695949152497101,1.6831110206510438,0.2798135114872431,2.312329668520579,-0.8981243226885727,3.5034379946305294,4.671674700391721,-3.538649984067645,2.586031932592396,-1.5186524307936706,4.906266795335361,-0.49495553508110934,0.41242094701806276,-6.662784719535574,0.3975416386432168,-0.2913021452579547,-4.247605026835348,0.2088674385970436,2.4014903884884693,0.2467552285973757,0.2860418321779794,-0.4764970189780947,0.10734358351882377,1.8066948087080181,-1.9220689665834092
